date,region,person,goods,units,amount,value
31 Jan 13,east,julie,tablets,1,724,724
31 Jan 13,midwest,sam,tablets,1,327,327
31 Jan 13,west,jack,software,1,340,340
31 Jan 13,south,fred,tablets,1,741,741
01 Feb 13,south,tom,software,1,430,430
01 Feb 13,east,andy,tablets,1,378,378
01 Feb 13,west,roger,servers,1,2315,2315
01 Feb 13,mountain,claire,tablets,1,925,925
01 Feb 13,west,lyn,laptops,1,430,430
01 Feb 13,south,sue,laptops,10,622,6220
01 Feb 13,west,jack,software,1,100,100
01 Feb 13,mountain,claire,desktops,4,562,2248
01 Feb 13,west,kevin,software,10,370,3700
01 Feb 13,south,debs,software,1,144,144
01 Feb 13,south,fred,laptops,1,333,333
01 Feb 13,east,andy,tablets,1,782,782
01 Feb 13,west,roger,tablets,2,494,988
01 Feb 13,midwest,charles,software,10,184,1840
01 Feb 13,east,kate,desktops,2,470,940
01 Feb 13,west,jack,servers,2,1686,3372
01 Feb 13,west,rachel,laptops,2,641,1282
01 Feb 13,midwest,bill,laptops,1,556,556
01 Feb 13,west,rachel,servers,1,2957,2957
01 Feb 13,south,tom,laptops,1,336,336
01 Feb 13,west,kevin,software,10,357,3570
01 Feb 13,east,sunil,tablets,1,428,428
01 Feb 13,mountain,claire,desktops,1,552,552
02 Feb 13,south,fred,laptops,1,829,829
02 Feb 13,west,roger,tablets,4,599,2396
02 Feb 13,west,jack,laptops,4,847,3388
02 Feb 13,mountain,claire,tablets,2,468,936
02 Feb 13,west,lyn,tablets,1,759,759
02 Feb 13,west,kevin,tablets,1,828,828
02 Feb 13,south,jim,tablets,1,898,898
02 Feb 13,south,fred,tablets,1,334,334
02 Feb 13,west,lyn,desktops,1,362,362
02 Feb 13,midwest,charles,tablets,1,221,221
02 Feb 13,south,tom,desktops,2,295,590
02 Feb 13,east,dan,tablets,4,948,3792
02 Feb 13,west,mandy,laptops,1,689,689
02 Feb 13,east,andy,tablets,2,575,1150
02 Feb 13,east,sunil,desktops,1,518,518
02 Feb 13,midwest,sam,tablets,1,392,392
02 Feb 13,west,kevin,software,1,486,486
02 Feb 13,midwest,charles,tablets,2,917,1834
02 Feb 13,east,julie,laptops,1,489,489
02 Feb 13,south,tom,tablets,2,954,1908
02 Feb 13,west,mandy,tablets,2,681,1362
02 Feb 13,midwest,charles,tablets,1,447,447
02 Feb 13,midwest,charles,desktops,1,285,285
03 Feb 13,west,mandy,tablets,1,329,329
03 Feb 13,west,lyn,software,2,244,488
03 Feb 13,east,sunil,tablets,1,238,238
03 Feb 13,west,mandy,tablets,1,371,371
03 Feb 13,west,mandy,software,4,366,1464
03 Feb 13,midwest,john,software,1,107,107
03 Feb 13,south,debs,laptops,2,530,1060
03 Feb 13,midwest,charles,tablets,2,153,306
03 Feb 13,west,lyn,laptops,1,571,571
03 Feb 13,midwest,charles,tablets,2,162,324
03 Feb 13,mountain,frederic,laptops,1,453,453
03 Feb 13,south,debs,tablets,1,117,117
03 Feb 13,east,joe,desktops,1,526,526
03 Feb 13,mountain,frederic,laptops,4,676,2704
03 Feb 13,midwest,charles,tablets,2,753,1506
03 Feb 13,east,joe,software,2,304,608
03 Feb 13,east,dan,desktops,1,707,707
03 Feb 13,mountain,william,tablets,4,763,3052
03 Feb 13,mountain,william,laptops,1,471,471
03 Feb 13,midwest,bob,desktops,4,272,1088
03 Feb 13,west,lyn,desktops,1,269,269
03 Feb 13,west,roger,servers,1,1512,1512
03 Feb 13,mountain,frederic,desktops,2,423,846
04 Feb 13,east,dan,tablets,1,48,48
04 Feb 13,south,sue,laptops,1,552,552
04 Feb 13,west,mandy,tablets,2,659,1318
04 Feb 13,west,rachel,servers,4,2166,8664
04 Feb 13,midwest,bill,tablets,1,59,59
04 Feb 13,west,lyn,tablets,1,445,445
04 Feb 13,east,kate,desktops,1,285,285
04 Feb 13,west,roger,software,1,462,462
04 Feb 13,midwest,charles,desktops,2,472,944
04 Feb 13,west,jack,servers,4,2644,10576
04 Feb 13,south,jim,tablets,1,845,845
04 Feb 13,south,tom,tablets,1,379,379
04 Feb 13,south,jim,tablets,1,220,220
04 Feb 13,east,joe,laptops,1,338,338
04 Feb 13,midwest,sam,tablets,1,600,600
04 Feb 13,west,rachel,laptops,1,641,641
04 Feb 13,midwest,bob,laptops,1,327,327
04 Feb 13,west,lyn,tablets,1,848,848
04 Feb 13,south,debs,tablets,1,746,746
04 Feb 13,west,mandy,laptops,1,656,656
04 Feb 13,east,julie,laptops,1,479,479
04 Feb 13,midwest,john,laptops,1,909,909
04 Feb 13,west,mandy,desktops,2,222,444
05 Feb 13,east,julie,software,1,356,356
05 Feb 13,south,harry,tablets,1,39,39
05 Feb 13,south,jim,servers,1,1108,1108
05 Feb 13,west,mandy,servers,1,1317,1317
05 Feb 13,south,sue,servers,4,1068,4272
05 Feb 13,midwest,charles,servers,10,2427,24270
05 Feb 13,mountain,claire,tablets,1,432,432
05 Feb 13,west,lyn,servers,1,1910,1910
05 Feb 13,east,andy,desktops,1,612,612
05 Feb 13,east,joe,software,2,234,468
05 Feb 13,south,tom,tablets,1,899,899
05 Feb 13,midwest,sam,laptops,1,916,916
05 Feb 13,mountain,william,tablets,2,954,1908
05 Feb 13,mountain,claire,software,4,260,1040
05 Feb 13,midwest,bill,laptops,1,519,519
05 Feb 13,south,tom,desktops,1,704,704
05 Feb 13,south,debs,laptops,1,751,751
05 Feb 13,east,andy,laptops,1,467,467
05 Feb 13,south,jim,laptops,10,824,8240
05 Feb 13,west,kevin,software,1,270,270
05 Feb 13,east,julie,desktops,10,540,5400
05 Feb 13,east,dan,tablets,1,42,42
05 Feb 13,east,dan,tablets,1,621,621
06 Feb 13,south,debs,software,1,460,460
06 Feb 13,midwest,bob,laptops,10,997,9970
06 Feb 13,east,sunil,tablets,1,130,130
06 Feb 13,east,julie,laptops,2,833,1666
06 Feb 13,midwest,bill,tablets,1,483,483
06 Feb 13,west,lyn,servers,1,1037,1037
06 Feb 13,midwest,john,laptops,1,923,923
06 Feb 13,mountain,william,servers,1,2478,2478
06 Feb 13,west,roger,tablets,4,877,3508
06 Feb 13,west,jack,tablets,1,36,36
06 Feb 13,east,dan,tablets,1,674,674
06 Feb 13,west,mandy,desktops,1,664,664
06 Feb 13,south,sue,software,2,348,696
06 Feb 13,west,jack,tablets,1,503,503
06 Feb 13,south,sue,tablets,2,770,1540
06 Feb 13,south,harry,tablets,2,892,1784
06 Feb 13,mountain,james,tablets,1,297,297
06 Feb 13,midwest,sam,tablets,1,263,263
06 Feb 13,east,joe,laptops,4,560,2240
06 Feb 13,west,kevin,software,1,108,108
06 Feb 13,mountain,claire,servers,1,2017,2017
06 Feb 13,west,jack,tablets,4,486,1944
06 Feb 13,west,jack,servers,2,2566,5132
07 Feb 13,east,sunil,software,1,322,322
07 Feb 13,midwest,john,software,1,357,357
07 Feb 13,east,kate,desktops,1,738,738
07 Feb 13,mountain,frederic,software,1,373,373
07 Feb 13,midwest,charles,software,2,414,828
07 Feb 13,west,rachel,desktops,2,695,1390
07 Feb 13,east,julie,desktops,1,661,661
07 Feb 13,west,rachel,laptops,1,877,877
07 Feb 13,mountain,claire,desktops,1,318,318
07 Feb 13,south,harry,tablets,1,721,721
07 Feb 13,midwest,charles,laptops,1,422,422
07 Feb 13,south,jim,software,4,142,568
07 Feb 13,west,rachel,tablets,1,944,944
07 Feb 13,mountain,claire,laptops,1,586,586
07 Feb 13,east,joe,laptops,1,404,404
07 Feb 13,east,kate,tablets,10,662,6620
07 Feb 13,south,debs,software,1,177,177
07 Feb 13,west,mandy,software,4,289,1156
07 Feb 13,mountain,frederic,software,1,467,467
07 Feb 13,mountain,frederic,tablets,1,336,336
07 Feb 13,south,tom,tablets,4,300,1200
07 Feb 13,east,kate,software,1,494,494
07 Feb 13,midwest,charles,laptops,1,874,874
08 Feb 13,mountain,claire,desktops,1,696,696
08 Feb 13,south,tom,software,10,178,1780
08 Feb 13,west,rachel,tablets,1,115,115
08 Feb 13,west,rachel,tablets,10,105,1050
08 Feb 13,south,harry,software,10,344,3440
08 Feb 13,south,harry,laptops,10,930,9300
08 Feb 13,west,kevin,tablets,2,872,1744
08 Feb 13,west,mandy,tablets,2,891,1782
08 Feb 13,west,lyn,tablets,1,608,608
08 Feb 13,mountain,claire,tablets,1,665,665
08 Feb 13,east,sunil,servers,1,2715,2715
08 Feb 13,midwest,john,software,10,480,4800
08 Feb 13,mountain,frederic,tablets,2,421,842
08 Feb 13,east,julie,software,2,205,410
08 Feb 13,east,sunil,software,2,453,906
08 Feb 13,east,sunil,software,1,375,375
08 Feb 13,west,kevin,desktops,2,418,836
08 Feb 13,mountain,james,servers,1,2465,2465
08 Feb 13,south,debs,servers,2,1493,2986
08 Feb 13,midwest,bob,tablets,1,974,974
08 Feb 13,midwest,john,laptops,1,625,625
08 Feb 13,west,mandy,laptops,1,835,835
08 Feb 13,mountain,claire,tablets,1,278,278
09 Feb 13,east,dan,tablets,2,935,1870
09 Feb 13,west,mandy,software,10,472,4720
09 Feb 13,west,rachel,desktops,1,277,277
09 Feb 13,west,mandy,servers,4,1376,5504
09 Feb 13,mountain,claire,laptops,1,914,914
09 Feb 13,west,mandy,tablets,1,96,96
09 Feb 13,east,andy,tablets,10,813,8130
09 Feb 13,mountain,william,tablets,1,498,498
09 Feb 13,west,mandy,software,10,263,2630
09 Feb 13,west,rachel,software,2,124,248
09 Feb 13,midwest,bill,laptops,1,370,370
09 Feb 13,west,rachel,software,10,405,4050
09 Feb 13,west,roger,laptops,4,359,1436
09 Feb 13,south,jim,desktops,2,446,892
09 Feb 13,west,kevin,tablets,4,780,3120
09 Feb 13,east,andy,software,1,340,340
09 Feb 13,south,debs,laptops,2,683,1366
09 Feb 13,east,dan,laptops,1,718,718
09 Feb 13,mountain,james,servers,1,2946,2946
09 Feb 13,mountain,frederic,tablets,1,202,202
09 Feb 13,south,sue,software,1,415,415
09 Feb 13,mountain,william,desktops,1,404,404
09 Feb 13,east,andy,desktops,1,568,568
10 Feb 13,south,harry,tablets,1,906,906
10 Feb 13,east,sunil,laptops,1,431,431
10 Feb 13,east,dan,laptops,2,804,1608
10 Feb 13,midwest,john,software,1,450,450
10 Feb 13,south,debs,laptops,4,630,2520
10 Feb 13,midwest,bill,tablets,1,489,489
10 Feb 13,south,fred,laptops,1,334,334
10 Feb 13,west,mandy,tablets,1,408,408
10 Feb 13,west,rachel,tablets,1,865,865
10 Feb 13,west,mandy,software,2,352,704
10 Feb 13,west,mandy,software,1,259,259
10 Feb 13,east,dan,laptops,1,411,411
10 Feb 13,west,jack,laptops,1,638,638
10 Feb 13,west,roger,tablets,2,657,1314
10 Feb 13,west,rachel,software,2,169,338
10 Feb 13,south,jim,desktops,1,651,651
10 Feb 13,midwest,bill,laptops,1,821,821
10 Feb 13,west,jack,laptops,1,632,632
10 Feb 13,south,tom,software,2,463,926
10 Feb 13,midwest,bob,software,1,321,321
10 Feb 13,south,tom,tablets,4,464,1856
10 Feb 13,south,sue,laptops,10,876,8760
10 Feb 13,south,jim,tablets,1,108,108
11 Feb 13,west,roger,software,10,448,4480
11 Feb 13,west,mandy,laptops,10,763,7630
11 Feb 13,west,rachel,tablets,2,221,442
11 Feb 13,south,fred,software,1,304,304
11 Feb 13,south,sue,laptops,1,432,432
11 Feb 13,midwest,bill,software,1,247,247
11 Feb 13,mountain,frederic,tablets,1,745,745
11 Feb 13,midwest,charles,laptops,10,429,4290
11 Feb 13,west,lyn,tablets,1,609,609
11 Feb 13,west,roger,software,1,224,224
11 Feb 13,midwest,charles,tablets,2,460,920
11 Feb 13,east,dan,desktops,1,746,746
11 Feb 13,west,lyn,tablets,10,411,4110
11 Feb 13,midwest,charles,tablets,1,799,799
11 Feb 13,east,andy,laptops,10,709,7090
11 Feb 13,west,lyn,desktops,1,261,261
11 Feb 13,midwest,charles,tablets,1,661,661
11 Feb 13,west,rachel,laptops,2,535,1070
11 Feb 13,south,jim,tablets,1,425,425
11 Feb 13,midwest,charles,desktops,4,382,1528
11 Feb 13,east,kate,laptops,1,463,463
11 Feb 13,west,roger,tablets,1,421,421
11 Feb 13,south,tom,desktops,1,257,257
12 Feb 13,east,julie,desktops,1,227,227
12 Feb 13,midwest,bill,laptops,1,801,801
12 Feb 13,midwest,john,laptops,10,988,9880
12 Feb 13,west,jack,tablets,1,822,822
12 Feb 13,east,sunil,tablets,1,881,881
12 Feb 13,east,andy,laptops,2,323,646
12 Feb 13,east,joe,laptops,1,748,748
12 Feb 13,midwest,sam,laptops,2,584,1168
12 Feb 13,mountain,claire,software,4,153,612
12 Feb 13,midwest,bob,desktops,4,484,1936
12 Feb 13,east,andy,laptops,1,579,579
12 Feb 13,south,jim,tablets,1,904,904
12 Feb 13,midwest,john,laptops,1,772,772
12 Feb 13,east,dan,software,10,263,2630
12 Feb 13,east,julie,laptops,1,771,771
12 Feb 13,south,sue,software,2,315,630
12 Feb 13,midwest,charles,laptops,2,948,1896
12 Feb 13,west,mandy,desktops,1,723,723
12 Feb 13,west,mandy,tablets,1,417,417
12 Feb 13,east,julie,tablets,1,662,662
12 Feb 13,east,julie,desktops,1,489,489
12 Feb 13,west,roger,tablets,1,523,523
12 Feb 13,east,dan,desktops,1,665,665
13 Feb 13,midwest,john,servers,2,1351,2702
13 Feb 13,west,jack,servers,1,1973,1973
13 Feb 13,east,andy,software,1,227,227
13 Feb 13,west,mandy,tablets,1,401,401
13 Feb 13,west,jack,tablets,10,139,1390
13 Feb 13,east,andy,desktops,2,235,470
13 Feb 13,south,harry,tablets,1,632,632
13 Feb 13,west,roger,software,1,251,251
13 Feb 13,south,tom,tablets,1,782,782
13 Feb 13,west,lyn,tablets,1,558,558
13 Feb 13,midwest,bob,laptops,1,700,700
13 Feb 13,midwest,john,servers,4,1010,4040
13 Feb 13,east,andy,laptops,1,462,462
13 Feb 13,west,rachel,desktops,1,329,329
13 Feb 13,west,rachel,laptops,1,619,619
13 Feb 13,west,kevin,tablets,1,478,478
13 Feb 13,mountain,james,tablets,2,292,584
13 Feb 13,midwest,charles,tablets,1,592,592
13 Feb 13,west,jack,laptops,1,677,677
13 Feb 13,east,andy,software,2,290,580
13 Feb 13,mountain,claire,laptops,1,388,388
13 Feb 13,west,lyn,laptops,2,581,1162
13 Feb 13,east,joe,desktops,2,276,552
14 Feb 13,south,fred,desktops,1,784,784
14 Feb 13,south,harry,tablets,1,45,45
14 Feb 13,mountain,william,software,1,268,268
14 Feb 13,west,lyn,software,2,298,596
14 Feb 13,west,mandy,tablets,2,925,1850
14 Feb 13,south,fred,tablets,1,813,813
14 Feb 13,south,jim,tablets,10,656,6560
14 Feb 13,midwest,charles,laptops,1,302,302
14 Feb 13,west,roger,software,1,211,211
14 Feb 13,east,andy,desktops,1,558,558
14 Feb 13,east,julie,servers,1,2849,2849
14 Feb 13,east,dan,tablets,2,136,272
14 Feb 13,midwest,charles,tablets,1,675,675
14 Feb 13,midwest,bob,laptops,2,665,1330
14 Feb 13,midwest,bob,laptops,2,641,1282
14 Feb 13,south,tom,tablets,2,714,1428
14 Feb 13,midwest,bill,software,1,384,384
14 Feb 13,west,roger,tablets,1,833,833
14 Feb 13,east,kate,tablets,4,510,2040
14 Feb 13,west,rachel,laptops,1,431,431
14 Feb 13,west,mandy,laptops,1,537,537
14 Feb 13,east,dan,tablets,4,590,2360
14 Feb 13,west,jack,servers,1,2193,2193
15 Feb 13,west,rachel,tablets,1,423,423
15 Feb 13,west,lyn,tablets,1,63,63
15 Feb 13,east,dan,laptops,10,502,5020
15 Feb 13,midwest,sam,software,1,247,247
15 Feb 13,midwest,john,servers,4,1151,4604
15 Feb 13,west,rachel,servers,1,1853,1853
15 Feb 13,midwest,sam,desktops,1,299,299
15 Feb 13,south,tom,tablets,4,696,2784
15 Feb 13,east,andy,tablets,2,190,380
15 Feb 13,midwest,john,tablets,10,730,7300
15 Feb 13,midwest,john,laptops,1,902,902
15 Feb 13,west,roger,laptops,10,749,7490
15 Feb 13,west,kevin,desktops,1,772,772
15 Feb 13,midwest,bill,laptops,4,470,1880
15 Feb 13,west,lyn,desktops,2,339,678
15 Feb 13,east,dan,desktops,1,523,523
15 Feb 13,west,rachel,tablets,1,402,402
15 Feb 13,west,lyn,software,1,269,269
15 Feb 13,mountain,claire,laptops,2,360,720
15 Feb 13,midwest,sam,tablets,2,62,124
15 Feb 13,mountain,frederic,desktops,1,315,315
15 Feb 13,east,dan,desktops,4,214,856
15 Feb 13,east,sunil,desktops,2,285,570
16 Feb 13,south,debs,laptops,1,591,591
16 Feb 13,west,roger,tablets,1,415,415
16 Feb 13,midwest,charles,laptops,2,509,1018
16 Feb 13,west,mandy,laptops,2,647,1294
16 Feb 13,midwest,sam,software,1,365,365
16 Feb 13,midwest,john,servers,2,1783,3566
16 Feb 13,west,lyn,tablets,1,190,190
16 Feb 13,west,jack,laptops,1,876,876
16 Feb 13,west,rachel,tablets,4,969,3876
16 Feb 13,mountain,claire,tablets,4,312,1248
16 Feb 13,east,julie,tablets,2,888,1776
16 Feb 13,south,debs,desktops,10,342,3420
16 Feb 13,west,kevin,desktops,1,701,701
16 Feb 13,midwest,bill,laptops,2,758,1516
16 Feb 13,south,harry,tablets,1,618,618
16 Feb 13,west,jack,tablets,1,546,546
16 Feb 13,west,roger,laptops,1,385,385
16 Feb 13,east,julie,servers,1,1946,1946
16 Feb 13,south,jim,desktops,10,473,4730
16 Feb 13,midwest,bill,desktops,1,342,342
16 Feb 13,west,mandy,laptops,1,957,957
16 Feb 13,west,roger,laptops,1,486,486
16 Feb 13,west,lyn,laptops,1,771,771
17 Feb 13,east,andy,tablets,1,448,448
17 Feb 13,west,kevin,tablets,2,70,140
17 Feb 13,midwest,bill,tablets,1,609,609
17 Feb 13,east,julie,laptops,1,311,311
17 Feb 13,south,jim,software,4,485,1940
17 Feb 13,south,harry,desktops,2,701,1402
17 Feb 13,east,andy,tablets,2,668,1336
17 Feb 13,south,jim,tablets,1,629,629
17 Feb 13,midwest,charles,tablets,1,654,654
17 Feb 13,west,mandy,tablets,1,403,403
17 Feb 13,midwest,bob,desktops,10,430,4300
17 Feb 13,south,sue,laptops,1,804,804
17 Feb 13,south,sue,laptops,10,389,3890
17 Feb 13,midwest,charles,laptops,2,876,1752
17 Feb 13,south,harry,desktops,1,629,629
17 Feb 13,midwest,bob,desktops,1,281,281
17 Feb 13,mountain,claire,software,2,112,224
17 Feb 13,midwest,charles,servers,4,1535,6140
17 Feb 13,west,kevin,laptops,1,466,466
17 Feb 13,east,dan,laptops,1,810,810
17 Feb 13,south,debs,laptops,10,749,7490
17 Feb 13,west,mandy,tablets,1,233,233
17 Feb 13,midwest,charles,laptops,4,363,1452
18 Feb 13,west,jack,software,10,298,2980
18 Feb 13,east,sunil,servers,2,1830,3660
18 Feb 13,east,dan,laptops,1,642,642
18 Feb 13,west,lyn,tablets,2,879,1758
18 Feb 13,mountain,claire,desktops,1,576,576
18 Feb 13,midwest,charles,desktops,1,534,534
18 Feb 13,midwest,john,laptops,1,516,516
18 Feb 13,west,mandy,servers,2,2484,4968
18 Feb 13,east,julie,tablets,1,73,73
18 Feb 13,mountain,william,laptops,4,362,1448
18 Feb 13,midwest,bill,tablets,2,106,212
18 Feb 13,east,andy,laptops,1,971,971
18 Feb 13,west,jack,laptops,1,876,876
18 Feb 13,south,debs,tablets,1,491,491
18 Feb 13,south,fred,tablets,1,670,670
18 Feb 13,south,tom,desktops,2,569,1138
18 Feb 13,west,roger,software,2,239,478
18 Feb 13,south,fred,tablets,1,388,388
18 Feb 13,west,lyn,tablets,1,364,364
18 Feb 13,east,andy,tablets,4,615,2460
18 Feb 13,south,sue,software,2,315,630
18 Feb 13,west,roger,tablets,1,61,61
18 Feb 13,west,roger,software,2,385,770
19 Feb 13,south,jim,tablets,2,955,1910
19 Feb 13,south,harry,servers,1,2900,2900
19 Feb 13,midwest,charles,tablets,1,249,249
19 Feb 13,midwest,john,tablets,1,629,629
19 Feb 13,east,sunil,desktops,1,430,430
19 Feb 13,midwest,charles,tablets,1,929,929
19 Feb 13,south,sue,servers,1,2453,2453
19 Feb 13,west,lyn,tablets,1,562,562
19 Feb 13,midwest,charles,tablets,2,997,1994
19 Feb 13,west,jack,desktops,1,445,445
19 Feb 13,midwest,charles,software,1,410,410
19 Feb 13,west,mandy,laptops,1,611,611
19 Feb 13,south,harry,laptops,10,954,9540
19 Feb 13,west,kevin,laptops,2,734,1468
19 Feb 13,east,kate,tablets,1,603,603
19 Feb 13,west,kevin,laptops,4,409,1636
19 Feb 13,east,andy,tablets,1,186,186
19 Feb 13,midwest,charles,laptops,1,513,513
19 Feb 13,midwest,charles,laptops,2,731,1462
19 Feb 13,west,lyn,laptops,2,712,1424
19 Feb 13,east,sunil,servers,1,1782,1782
19 Feb 13,south,harry,desktops,1,641,641
19 Feb 13,west,rachel,laptops,2,855,1710
20 Feb 13,south,tom,software,1,485,485
20 Feb 13,midwest,bill,servers,1,1921,1921
20 Feb 13,west,mandy,tablets,2,676,1352
20 Feb 13,east,joe,tablets,1,833,833
20 Feb 13,south,jim,desktops,1,659,659
20 Feb 13,west,kevin,software,10,298,2980
20 Feb 13,south,harry,tablets,4,930,3720
20 Feb 13,west,roger,tablets,1,167,167
20 Feb 13,midwest,charles,tablets,1,745,745
20 Feb 13,east,dan,laptops,10,349,3490
20 Feb 13,south,sue,tablets,10,891,8910
20 Feb 13,west,kevin,laptops,1,392,392
20 Feb 13,south,tom,desktops,1,383,383
20 Feb 13,south,jim,laptops,2,940,1880
20 Feb 13,east,julie,tablets,2,768,1536
20 Feb 13,midwest,bob,tablets,4,479,1916
20 Feb 13,east,sunil,tablets,4,469,1876
20 Feb 13,west,kevin,tablets,10,392,3920
20 Feb 13,east,andy,tablets,10,35,350
20 Feb 13,east,andy,desktops,2,482,964
20 Feb 13,west,mandy,tablets,4,939,3756
20 Feb 13,midwest,john,laptops,1,560,560
20 Feb 13,east,andy,laptops,2,506,1012
21 Feb 13,west,kevin,tablets,10,376,3760
21 Feb 13,south,sue,tablets,1,169,169
21 Feb 13,south,debs,tablets,2,348,696
21 Feb 13,west,rachel,laptops,1,757,757
21 Feb 13,south,harry,tablets,1,392,392
21 Feb 13,west,mandy,desktops,2,661,1322
21 Feb 13,midwest,bill,servers,1,1681,1681
21 Feb 13,west,rachel,tablets,1,665,665
21 Feb 13,east,kate,tablets,4,839,3356
21 Feb 13,east,joe,tablets,10,105,1050
21 Feb 13,midwest,bob,laptops,10,702,7020
21 Feb 13,west,kevin,tablets,1,581,581
21 Feb 13,mountain,william,desktops,1,695,695
21 Feb 13,west,kevin,servers,1,1582,1582
21 Feb 13,west,lyn,laptops,1,729,729
21 Feb 13,west,mandy,software,1,444,444
21 Feb 13,east,kate,laptops,1,974,974
21 Feb 13,west,jack,laptops,2,855,1710
21 Feb 13,west,mandy,software,1,397,397
21 Feb 13,mountain,frederic,tablets,1,443,443
21 Feb 13,south,tom,tablets,2,328,656
21 Feb 13,west,mandy,desktops,1,614,614
21 Feb 13,west,rachel,tablets,1,644,644
22 Feb 13,west,roger,software,1,224,224
22 Feb 13,east,andy,servers,1,1371,1371
22 Feb 13,west,lyn,laptops,1,489,489
22 Feb 13,midwest,bob,tablets,1,944,944
22 Feb 13,west,jack,laptops,4,974,3896
22 Feb 13,mountain,frederic,laptops,1,684,684
22 Feb 13,east,joe,software,10,125,1250
22 Feb 13,midwest,sam,tablets,1,680,680
22 Feb 13,east,julie,laptops,2,354,708
22 Feb 13,west,jack,servers,1,1381,1381
22 Feb 13,west,mandy,laptops,1,872,872
22 Feb 13,mountain,william,tablets,1,444,444
22 Feb 13,west,kevin,desktops,4,221,884
